Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Purpose,Interest_Rate,Application_Date,Loan_Status,Total_Income,Loan_to_Income_Ratio,Application_Year,Application_Month,Is_Default
LN100856,Male,No,0,Graduate,No,6410,2643,21.0,240,1,Urban,Home,7.99,2022-05-09,Current,9053,2.3196730365624654,2022,May,
LN100857,Male,Yes,0,Graduate,No,7005,7484,16.0,360,0,Urban,Medical,10.75,2022-12-24,Current,14489,1.1042860100766099,2022,December,
LN100858,Male,No,0,Graduate,No,8989,6689,14.0,60,1,Semiurban,Home,10.45,2023-11-29,Fully Paid,15678,0.8929710422247735,2023,November,0.0
LN100859,Male,No,0,Not Graduate,No,3391,0,3.0,180,1,Semiurban,Auto,9.07,2023-06-09,Fully Paid,3391,0.8846947803007962,2023,June,0.0
LN100860,Female,No,2,Not Graduate,No,7045,3324,35.0,300,1,Urban,Business,19.06,2024-04-20,Current,10369,3.3754460410840004,2024,April,
LN100861,Male,No,0,Graduate,No,6295,0,7.0,84,1,Urban,Home,8.33,2022-08-08,Charged Off,6295,1.1119936457505957,2022,August,1.0
LN100862,Male,Yes,3,Graduate,Yes,7429,0,20.0,180,1,Urban,Business,14.52,2022-01-06,Charged Off,7429,2.6921523758244716,2022,January,1.0
LN100863,Male,Yes,1,Graduate,No,6186,0,6.0,360,1,Urban,Education,9.63,2024-01-21,Fully Paid,6186,0.9699321047526673,2024,January,0.0
LN100864,Male,Yes,0,Graduate,No,5900,1235,8.0,360,1,Urban,Medical,7.2,2023-09-16,Fully Paid,7135,1.1212333566923616,2023,September,0.0
LN100865,Male,No,1,Graduate,No,6671,0,15.0,360,1,Semiurban,Home,11.36,2022-08-16,Fully Paid,6671,2.248538450007495,2022,August,0.0
LN100866,Male,Yes,0,Graduate,No,12504,985,28.0,240,1,Semiurban,Medical,13.27,2022-01-17,Fully Paid,13489,2.075765438505449,2022,January,0.0
LN100867,Male,Yes,2,Graduate,No,5940,1410,25.0,240,1,Semiurban,Home,14.22,2023-08-08,Fully Paid,7350,3.401360544217687,2023,August,0.0
LN100868,Female,Yes,0,Graduate,No,10459,1854,41.0,360,1,Rural,Auto,16.47,2022-01-12,Fully Paid,12313,3.329814017704865,2022,January,0.0
LN100869,Female,No,0,Graduate,No,7317,0,21.0,180,1,Semiurban,Personal,21.31,2023-08-21,Fully Paid,7317,2.870028700287003,2023,August,0.0
LN100870,Male,No,3,Graduate,No,7195,0,17.0,240,1,Urban,Personal,11.88,2023-05-14,Fully Paid,7195,2.36275191104934,2023,May,0.0
LN100871,Male,Yes,3,Graduate,Yes,7455,0,15.0,180,1,Urban,Home,8.68,2023-11-23,Fully Paid,7455,2.0120724346076457,2023,November,0.0
LN100872,Female,Yes,3,Graduate,No,8285,3468,21.0,120,0,Rural,Auto,12.59,2023-09-26,Charged Off,11753,1.786777843954735,2023,September,1.0
LN100873,Male,No,0,Not Graduate,No,6100,3217,31.0,84,1,Urban,Home,10.07,2023-12-17,Fully Paid,9317,3.3272512611355585,2023,December,0.0
LN100874,Male,No,2,Graduate,No,10187,1675,29.0,240,1,Urban,Personal,14.24,2023-05-17,Fully Paid,11862,2.4447816557073008,2023,May,0.0
LN100875,Male,Yes,0,Graduate,No,8292,0,20.0,84,1,Urban,Home,6.46,2022-03-11,Fully Paid,8292,2.41196333815726,2022,March,0.0
LN100876,Female,Yes,0,Graduate,No,4401,4527,13.0,120,1,Semiurban,Medical,19.29,2022-04-18,Fully Paid,8928,1.4560931899641576,2022,April,0.0
LN100877,Female,Yes,0,Not Graduate,No,3120,0,3.0,300,1,Semiurban,Home,14.0,2022-07-20,Fully Paid,3120,0.9615384615384616,2022,July,0.0
LN100878,Male,Yes,1,Graduate,No,12353,6659,64.0,180,1,Rural,Home,5.11,2022-02-21,Fully Paid,19012,3.3662949715968864,2022,February,0.0
LN100879,Male,Yes,0,Graduate,No,7539,1733,15.0,360,1,Rural,Home,8.52,2023-07-03,Fully Paid,9272,1.6177739430543572,2023,July,0.0
LN100880,Male,No,0,Graduate,No,4227,1430,11.0,360,1,Semiurban,Education,13.86,2023-09-21,Fully Paid,5657,1.9444935478168641,2023,September,0.0
LN100881,Female,No,2,Graduate,No,5937,2524,9.0,120,1,Urban,Home,15.12,2022-09-16,Fully Paid,8461,1.0637040538943388,2022,September,0.0
LN100882,Male,Yes,0,Not Graduate,No,9577,5494,46.0,60,1,Urban,Personal,6.55,2023-04-27,Fully Paid,15071,3.0522194943932055,2023,April,0.0
LN100883,Male,No,0,Graduate,No,6531,0,6.0,180,1,Urban,Business,13.5,2022-09-21,Fully Paid,6531,0.9186954524575104,2022,September,0.0
LN100884,Female,Yes,0,Not Graduate,Yes,6740,0,21.0,360,1,Urban,Auto,5.0,2022-10-30,Fully Paid,6740,3.115727002967359,2022,October,0.0
LN100885,Male,Yes,3,Not Graduate,No,8920,0,11.0,84,1,Urban,Personal,10.69,2023-07-30,Fully Paid,8920,1.2331838565022422,2023,July,0.0
LN100886,Female,Yes,0,Not Graduate,No,7797,2697,34.0,60,1,Urban,Home,14.89,2023-07-08,Fully Paid,10494,3.2399466361730513,2023,July,0.0
LN100887,Male,Yes,0,Graduate,No,8512,0,24.0,84,0,Urban,Auto,9.07,2023-07-09,Fully Paid,8512,2.819548872180451,2023,July,0.0
LN100888,Male,No,2,Graduate,Yes,8886,2399,14.0,240,1,Urban,Home,5.73,2022-05-05,Fully Paid,11285,1.2405848471422243,2022,May,0.0
LN100889,Male,Yes,2,Graduate,No,5380,3158,20.0,120,1,Rural,Auto,11.51,2022-09-27,Current,8538,2.3424689622862496,2022,September,
LN100890,Female,Yes,0,Graduate,No,5554,0,9.0,180,0,Semiurban,Home,8.88,2024-05-08,Fully Paid,5554,1.6204537270435722,2024,May,0.0
LN100891,Female,Yes,1,Graduate,Yes,5160,1266,8.0,300,1,Rural,Education,13.2,2024-01-15,Fully Paid,6426,1.2449424214130096,2024,January,0.0
LN100892,Female,No,2,Graduate,No,5659,0,18.0,360,1,Urban,Education,7.9,2023-04-25,Fully Paid,5659,3.180773988337162,2023,April,0.0
LN100893,Male,Yes,1,Graduate,No,6648,982,14.0,180,1,Semiurban,Business,8.3,2022-05-12,Fully Paid,7630,1.834862385321101,2022,May,0.0
LN100894,Female,Yes,0,Graduate,No,6819,0,13.0,360,0,Urban,Home,5.0,2022-01-02,Charged Off,6819,1.9064378941193723,2022,January,1.0
LN100895,Male,No,2,Not Graduate,Yes,11249,1118,16.0,240,1,Urban,Personal,11.59,2022-04-25,Fully Paid,12367,1.2937656666936201,2022,April,0.0
LN100896,Male,Yes,0,Graduate,No,7663,0,14.0,240,1,Urban,Home,10.44,2023-04-26,Fully Paid,7663,1.8269607203445126,2023,April,0.0
LN100897,Female,Yes,0,Not Graduate,No,6694,0,21.0,360,1,Rural,Auto,6.84,2022-01-01,Fully Paid,6694,3.13713773528533,2022,January,0.0
LN100898,Male,Yes,0,Graduate,Yes,4785,1015,10.0,300,1,Rural,Business,11.68,2022-11-27,Fully Paid,5800,1.7241379310344827,2022,November,0.0
LN100899,Male,No,0,Not Graduate,No,6232,0,21.0,360,1,Urban,Education,14.59,2023-07-31,Fully Paid,6232,3.3697047496790757,2023,July,0.0
LN100900,Male,Yes,0,Graduate,Yes,12719,4038,56.0,180,1,Urban,Personal,10.25,2023-09-29,Fully Paid,16757,3.3418869726084623,2023,September,0.0
LN100901,Male,Yes,2,Graduate,No,12640,2262,18.0,360,1,Semiurban,Medical,11.94,2024-02-07,Fully Paid,14902,1.20789155818011,2024,February,0.0
LN100902,Male,No,0,Not Graduate,Yes,6205,3798,13.0,120,1,Urban,Personal,11.96,2023-01-26,Current,10003,1.2996101169649106,2023,January,
LN100903,Female,Yes,0,Graduate,No,3788,3830,24.0,180,1,Urban,Personal,6.78,2024-04-13,Fully Paid,7618,3.1504331845628775,2024,April,0.0
LN100904,Male,No,0,Not Graduate,No,5919,1553,14.0,360,0,Urban,Personal,18.2,2022-05-23,Charged Off,7472,1.873661670235546,2022,May,1.0
LN100905,Female,Yes,0,Graduate,No,11296,3531,12.0,60,1,Semiurban,Auto,9.35,2022-11-24,Fully Paid,14827,0.8093343225197275,2022,November,0.0
LN100906,Female,No,0,Graduate,No,6664,4147,17.0,180,0,Urban,Home,13.3,2024-01-28,Fully Paid,10811,1.5724724817315696,2024,January,0.0
LN100907,Male,Yes,0,Graduate,No,8924,1706,26.0,240,1,Urban,Business,13.69,2023-09-20,Fully Paid,10630,2.4459078080903103,2023,September,0.0
LN100908,Male,Yes,0,Graduate,No,6936,2028,27.0,300,1,Urban,Education,10.51,2023-01-12,Fully Paid,8964,3.0120481927710845,2023,January,0.0
LN100909,Male,Yes,0,Graduate,No,4117,0,5.0,180,1,Semiurban,Home,13.12,2024-03-25,Fully Paid,4117,1.2144765606023804,2024,March,0.0
LN100910,Female,Yes,0,Graduate,No,7024,0,8.0,360,1,Rural,Auto,11.86,2022-03-31,Fully Paid,7024,1.1389521640091116,2022,March,0.0
LN100911,Male,No,0,Graduate,No,9359,0,31.0,360,1,Urban,Education,6.04,2024-03-18,Fully Paid,9359,3.3123196922748157,2024,March,0.0
LN100912,Female,Yes,1,Graduate,No,5632,3588,26.0,120,0,Rural,Home,9.84,2022-02-11,Fully Paid,9220,2.819956616052061,2022,February,0.0
LN100913,Male,Yes,3,Not Graduate,No,9268,0,19.0,300,1,Rural,Personal,8.86,2022-02-04,Fully Paid,9268,2.050064738886491,2022,February,0.0
LN100914,Male,Yes,0,Not Graduate,No,7182,1354,25.0,360,1,Rural,Business,9.38,2023-05-09,Fully Paid,8536,2.928772258669166,2023,May,0.0
LN100915,Male,No,1,Graduate,No,9086,1339,20.0,240,1,Rural,Business,6.44,2023-07-07,Fully Paid,10425,1.9184652278177459,2023,July,0.0
LN100916,Male,No,2,Graduate,No,7838,2216,29.0,360,1,Semiurban,Medical,14.94,2024-05-02,Fully Paid,10054,2.884424109807042,2024,May,0.0
LN100917,Female,Yes,2,Graduate,No,4890,2653,14.0,120,1,Rural,Business,16.61,2022-05-04,Charged Off,7543,1.85602545406337,2022,May,1.0
LN100918,Female,Yes,0,Graduate,No,6254,2952,13.0,360,1,Urban,Home,14.42,2022-02-26,Current,9206,1.4121225287855745,2022,February,
LN100919,Male,Yes,0,Not Graduate,No,6184,0,17.0,180,1,Semiurban,Education,15.45,2024-03-16,Charged Off,6184,2.7490297542043987,2024,March,1.0
LN100920,Female,No,0,Not Graduate,No,5540,0,11.0,360,1,Rural,Business,9.79,2023-04-01,Fully Paid,5540,1.9855595667870036,2023,April,0.0
LN100921,Male,Yes,1,Graduate,No,7616,0,26.0,240,0,Rural,Education,8.77,2022-08-23,Charged Off,7616,3.4138655462184873,2022,August,1.0
LN100922,Female,Yes,2,Not Graduate,No,13611,0,24.0,180,0,Rural,Personal,8.27,2023-08-31,Charged Off,13611,1.763279700242451,2023,August,1.0
LN100923,Female,Yes,0,Graduate,No,10192,1444,38.0,360,1,Rural,Personal,13.25,2023-01-27,Fully Paid,11636,3.2657270539704366,2023,January,0.0
LN100924,Male,No,0,Not Graduate,Yes,10704,2175,43.0,120,0,Rural,Education,11.79,2023-05-07,Fully Paid,12879,3.3387685379299636,2023,May,0.0
LN100925,Male,Yes,3,Graduate,No,5425,0,8.0,240,1,Semiurban,Business,10.73,2024-04-10,Fully Paid,5425,1.4746543778801844,2024,April,0.0
LN100926,Male,Yes,2,Graduate,No,10771,0,32.0,240,1,Rural,Personal,15.53,2022-12-09,Fully Paid,10771,2.970940488348343,2022,December,0.0
LN100927,Male,Yes,0,Graduate,No,12117,5589,35.0,180,1,Semiurban,Personal,12.42,2023-10-06,Current,17706,1.9767310516209196,2023,October,
LN100928,Female,Yes,2,Graduate,No,5364,2743,27.0,60,1,Rural,Medical,8.06,2022-06-25,Fully Paid,8107,3.3304551622055016,2022,June,0.0
LN100929,Male,Yes,0,Graduate,No,8151,0,16.0,360,1,Rural,Personal,8.62,2022-02-21,Fully Paid,8151,1.962949331370384,2022,February,0.0
LN100930,Male,Yes,1,Not Graduate,No,8229,1810,28.0,120,0,Rural,Home,13.39,2023-07-04,Charged Off,10039,2.789122422552047,2023,July,1.0
LN100931,Female,Yes,1,Graduate,No,6412,3149,20.0,360,1,Semiurban,Personal,14.65,2023-04-23,Current,9561,2.09183139838929,2023,April,
LN100932,Male,Yes,0,Graduate,No,7399,0,10.0,300,1,Urban,Business,12.93,2023-05-04,Fully Paid,7399,1.3515339910798756,2023,May,0.0
LN100933,Male,Yes,0,Graduate,No,8376,2174,14.0,60,1,Urban,Auto,17.64,2024-05-04,Charged Off,10550,1.3270142180094786,2024,May,1.0
LN100934,Male,No,1,Graduate,No,6563,2362,17.0,240,1,Rural,Auto,16.72,2022-01-05,Fully Paid,8925,1.9047619047619047,2022,January,0.0
LN100935,Male,No,0,Graduate,No,10010,2459,35.0,300,1,Semiurban,Auto,12.54,2023-12-26,Fully Paid,12469,2.8069612639345576,2023,December,0.0
LN100936,Male,Yes,2,Graduate,No,4409,2489,17.0,300,1,Urban,Home,8.06,2023-09-24,Fully Paid,6898,2.464482458683676,2023,September,0.0
LN100937,Female,No,1,Graduate,No,6174,3786,26.0,300,1,Urban,Business,6.42,2024-04-17,Fully Paid,9960,2.610441767068273,2024,April,0.0
LN100938,Male,Yes,3,Graduate,No,8989,4988,22.0,300,1,Rural,Business,9.64,2024-05-30,Fully Paid,13977,1.5740144523145168,2024,May,0.0
LN100939,Male,Yes,0,Graduate,No,13040,0,27.0,180,1,Rural,Home,13.64,2022-07-28,Fully Paid,13040,2.0705521472392636,2022,July,0.0
LN100940,Male,Yes,0,Graduate,No,10246,1176,11.0,360,1,Rural,Home,17.39,2022-08-05,Fully Paid,11422,0.963053755909648,2022,August,0.0
LN100941,Male,Yes,1,Not Graduate,No,7344,433,23.0,300,1,Semiurban,Medical,12.46,2023-06-20,Charged Off,7777,2.9574386010029574,2023,June,1.0
LN100942,Female,No,0,Graduate,No,6674,1788,29.0,84,1,Urban,Business,15.09,2022-12-08,Fully Paid,8462,3.4270857953202554,2022,December,0.0
LN100943,Female,No,1,Graduate,No,6296,4472,20.0,180,1,Urban,Business,10.14,2023-12-18,Charged Off,10768,1.8573551263001487,2023,December,1.0
LN100944,Male,No,2,Graduate,No,6309,0,5.0,360,1,Urban,Business,13.18,2023-02-05,Fully Paid,6309,0.7925186241876684,2023,February,0.0
LN100945,Male,Yes,0,Graduate,No,3637,0,5.0,84,1,Rural,Personal,13.88,2023-04-07,Fully Paid,3637,1.3747594171020072,2023,April,0.0
LN100946,Male,Yes,0,Graduate,No,12829,1863,38.0,360,1,Urban,Personal,5.0,2024-01-08,Fully Paid,14692,2.5864416008712223,2024,January,0.0
LN100947,Female,Yes,0,Graduate,No,6850,4403,28.0,60,0,Semiurban,Personal,9.55,2023-12-31,Charged Off,11253,2.4882253621256556,2023,December,1.0
LN100948,Female,Yes,0,Graduate,No,5249,4943,30.0,360,1,Semiurban,Home,14.32,2022-07-30,Fully Paid,10192,2.9434850863422293,2022,July,0.0
LN100949,Female,Yes,3,Graduate,No,8105,4482,19.0,240,1,Semiurban,Auto,11.96,2022-01-26,Current,12587,1.5094939223007866,2022,January,
LN100950,Female,Yes,2,Graduate,No,5391,0,15.0,360,1,Rural,Personal,6.81,2022-09-09,Fully Paid,5391,2.782415136338342,2022,September,0.0
LN100951,Female,Yes,1,Not Graduate,Yes,9654,0,26.0,180,1,Urban,Personal,5.0,2022-01-03,Fully Paid,9654,2.693184172363787,2022,January,0.0
LN100952,Male,Yes,1,Not Graduate,No,5306,2242,13.0,300,1,Rural,Personal,9.72,2022-01-02,Fully Paid,7548,1.7223105458399577,2022,January,0.0
LN100953,Female,No,0,Graduate,No,9140,1777,25.0,180,1,Urban,Personal,10.75,2023-08-27,Fully Paid,10917,2.2900064120179535,2023,August,0.0
LN100954,Male,Yes,3,Graduate,No,6264,0,8.0,360,1,Urban,Home,7.91,2022-01-02,Fully Paid,6264,1.277139208173691,2022,January,0.0
LN100955,Male,No,1,Not Graduate,No,7722,2371,20.0,300,1,Semiurban,Home,11.5,2022-05-30,Fully Paid,10093,1.9815713861091846,2022,May,0.0
LN100956,Male,Yes,1,Not Graduate,No,9395,0,30.0,240,1,Urban,Home,12.77,2023-08-06,Fully Paid,9395,3.1931878658861095,2023,August,0.0
LN100957,Male,Yes,2,Graduate,No,5771,5383,22.0,180,1,Rural,Home,13.35,2022-01-04,Current,11154,1.9723865877712032,2022,January,
LN100958,Male,Yes,0,Graduate,No,9311,0,29.0,84,1,Semiurban,Medical,5.0,2023-05-12,Charged Off,9311,3.1145956395661045,2023,May,1.0
LN100959,Female,No,2,Graduate,No,3687,2069,14.0,120,1,Urban,Home,6.4,2023-07-04,Fully Paid,5756,2.432244614315497,2023,July,0.0
LN100960,Male,Yes,0,Graduate,No,11753,824,17.0,120,1,Urban,Home,9.93,2024-05-20,Fully Paid,12577,1.351673690069174,2024,May,0.0
LN100961,Female,Yes,0,Graduate,No,9902,7764,42.0,180,0,Semiurban,Personal,13.0,2023-04-13,Charged Off,17666,2.377448205592664,2023,April,1.0
LN100962,Male,No,0,Graduate,No,6767,0,15.0,84,1,Rural,Personal,12.71,2022-03-11,Current,6767,2.216639574405202,2022,March,
LN100963,Male,Yes,0,Graduate,No,10563,4382,28.0,84,0,Semiurban,Home,12.65,2022-07-20,Current,14945,1.873536299765808,2022,July,
LN100964,Male,Yes,2,Graduate,No,10148,1895,14.0,360,1,Semiurban,Auto,9.66,2022-11-04,Fully Paid,12043,1.1625010379473553,2022,November,0.0
LN100965,Male,Yes,1,Not Graduate,No,6985,716,15.0,60,1,Rural,Auto,9.85,2022-09-09,Charged Off,7701,1.9477989871445267,2022,September,1.0
LN100966,Female,Yes,1,Graduate,No,6959,3956,11.0,180,1,Semiurban,Home,8.45,2022-10-14,Fully Paid,10915,1.0077874484654146,2022,October,0.0
LN100967,Male,Yes,1,Graduate,No,5033,0,5.0,84,1,Urban,Home,13.69,2022-10-19,Fully Paid,5033,0.9934432743890323,2022,October,0.0
LN100968,Male,Yes,3,Graduate,No,7119,0,14.0,120,0,Semiurban,Medical,7.78,2022-06-03,Fully Paid,7119,1.966568338249754,2022,June,0.0
LN100969,Male,Yes,0,Graduate,No,4075,5175,15.0,120,1,Semiurban,Business,13.98,2022-05-13,Fully Paid,9250,1.6216216216216217,2022,May,0.0
LN100970,Female,Yes,0,Not Graduate,No,9098,2510,38.0,120,1,Semiurban,Auto,11.73,2024-06-01,Fully Paid,11608,3.273604410751206,2024,June,0.0
LN100971,Female,No,0,Graduate,No,9170,2121,20.0,300,1,Semiurban,Home,10.84,2023-08-09,Fully Paid,11291,1.7713222920910459,2023,August,0.0
LN100972,Female,Yes,2,Graduate,No,3705,3657,21.0,360,0,Rural,Education,8.7,2022-10-01,Fully Paid,7362,2.852485737571312,2022,October,0.0
LN100973,Male,Yes,2,Graduate,No,11318,3675,33.0,240,1,Urban,Personal,6.26,2024-02-22,Fully Paid,14993,2.201027146001467,2024,February,0.0
LN100974,Male,Yes,0,Graduate,No,5597,4702,28.0,84,1,Rural,Home,8.73,2023-11-28,Charged Off,10299,2.7187105544227594,2023,November,1.0
LN100975,Male,No,0,Not Graduate,No,18075,0,27.0,240,1,Semiurban,Education,9.84,2023-05-24,Fully Paid,18075,1.4937759336099585,2023,May,0.0
LN100976,Female,Yes,2,Graduate,Yes,7578,2545,34.0,180,0,Semiurban,Personal,5.0,2022-12-19,Fully Paid,10123,3.3586881359280847,2022,December,0.0
LN100977,Male,Yes,0,Graduate,No,11360,1443,29.0,300,1,Urban,Education,10.31,2022-01-05,Fully Paid,12803,2.265094118565961,2022,January,0.0
LN100978,Male,No,1,Graduate,Yes,4978,0,15.0,360,0,Semiurban,Auto,14.24,2022-10-20,Fully Paid,4978,3.0132583366813983,2022,October,0.0
LN100979,Female,No,0,Graduate,Yes,6259,1651,14.0,360,0,Rural,Business,12.99,2022-12-26,Fully Paid,7910,1.7699115044247788,2022,December,0.0
LN100980,Male,Yes,0,Not Graduate,No,5761,4613,11.0,300,1,Semiurban,Education,9.26,2023-08-21,Fully Paid,10374,1.0603431656063236,2023,August,0.0
LN100981,Female,No,0,Not Graduate,No,4051,2855,18.0,300,1,Urban,Business,11.16,2022-08-02,Fully Paid,6906,2.6064291920069507,2022,August,0.0
LN100982,Male,Yes,1,Graduate,No,4413,0,4.0,180,1,Semiurban,Home,9.05,2023-02-10,Fully Paid,4413,0.9064128710627691,2023,February,0.0
LN100983,Male,Yes,2,Graduate,No,6675,0,14.0,360,1,Urban,Business,11.52,2023-03-12,Fully Paid,6675,2.097378277153558,2023,March,0.0
LN100984,Female,Yes,0,Not Graduate,No,8004,0,11.0,84,1,Rural,Home,16.39,2022-01-15,Fully Paid,8004,1.3743128435782108,2022,January,0.0
LN100985,Male,Yes,3,Not Graduate,No,4800,3948,22.0,120,1,Rural,Home,14.39,2022-09-30,Charged Off,8748,2.5148605395518975,2022,September,1.0
LN100986,Female,No,0,Graduate,No,6125,0,21.0,60,1,Urban,Personal,12.82,2023-07-17,Fully Paid,6125,3.4285714285714284,2023,July,0.0
LN100987,Male,Yes,0,Graduate,No,5381,3300,18.0,300,1,Rural,Personal,9.27,2024-02-04,Current,8681,2.0734938371155396,2024,February,
LN100988,Male,Yes,1,Graduate,No,6832,3613,31.0,180,1,Rural,Business,13.62,2022-02-14,Current,10445,2.967927237912877,2022,February,
LN100989,Female,No,2,Not Graduate,No,8843,0,19.0,84,1,Urban,Education,5.1,2023-12-04,Charged Off,8843,2.1485921067511025,2023,December,1.0
LN100990,Female,No,0,Graduate,No,7252,2084,20.0,300,1,Semiurban,Home,10.12,2023-09-26,Fully Paid,9336,2.1422450728363325,2023,September,0.0
LN100991,Female,Yes,2,Graduate,No,5675,1043,22.0,240,1,Semiurban,Personal,13.04,2023-02-16,Current,6718,3.274784161952962,2023,February,
LN100992,Male,Yes,1,Graduate,No,10022,2587,40.0,180,0,Semiurban,Personal,13.59,2022-07-06,Fully Paid,12609,3.172337219446427,2022,July,0.0
LN100993,Female,Yes,0,Graduate,No,7910,3402,33.0,180,1,Urban,Education,13.34,2023-12-27,Fully Paid,11312,2.917256011315417,2023,December,0.0
LN100994,Male,No,0,Graduate,Yes,7328,2166,15.0,360,1,Urban,Auto,12.03,2023-10-23,Fully Paid,9494,1.5799452285654096,2023,October,0.0
LN100995,Male,No,2,Graduate,No,4820,1736,15.0,360,1,Semiurban,Auto,10.31,2022-06-19,Fully Paid,6556,2.287980475899939,2022,June,0.0
LN100996,Female,No,0,Graduate,Yes,9627,2863,18.0,60,0,Urban,Business,12.88,2023-12-22,Current,12490,1.4411529223378703,2023,December,
LN100997,Male,Yes,0,Graduate,No,8196,4034,24.0,180,1,Rural,Medical,7.66,2023-08-17,Fully Paid,12230,1.9623875715453802,2023,August,0.0
LN100998,Female,Yes,0,Graduate,No,8350,0,18.0,120,1,Urban,Home,8.04,2023-02-05,Fully Paid,8350,2.155688622754491,2023,February,0.0
LN100999,Male,Yes,2,Graduate,No,6448,2972,29.0,120,0,Semiurban,Auto,11.22,2023-12-09,Fully Paid,9420,3.0785562632696393,2023,December,0.0
